_RAJ2000	_DEJ2000	RA_ICRS	e_RA_ICRS	DE_ICRS	e_DE_ICRS	Source	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Dup	FG	e_FG	Gmag	e_Gmag	FBP	e_FBP	BPmag	e_BPmag	FRP	e_FRP	RPmag	e_RPmag	BP-RP	RV	e_RV	Teff	AG	E(BP-RP)	Rad	Lum
056.4101183004872	+31.6546555727643	056.41011227128	1.5306	+31.65463236582	0.7033	216605066277897472	2.3200	1.5133	-1.192	3.468	-5.390	2.169	0	9.4436e+01	1.0055e+00	20.7505	0.0116	3.7772e+01	9.2826e+00	21.4085	0.2668	1.5169e+02	8.9058e+00	19.3095	0.0637	2.0989							
056.4081258736368	+31.6533505851562	056.40815229657	0.5700	+31.65334280502	0.2580	216605061983221120	0.7816	0.5580	5.224	1.312	-1.807	0.829	0	2.5622e+02	8.0010e-01	19.6668	0.0034	5.5145e+01	8.2675e+00	20.9976	0.1628	3.7695e+02	9.5331e+00	18.3212	0.0275	2.6764							
056.3987996455162	+31.6663364059273	056.39883515756	0.6286	+31.66631650996	0.2805	216605130702699264	0.9875	0.6157	7.020	1.447	-4.621	0.937	0	2.8679e+02	1.0345e+00	19.5445	0.0039	5.5750e+01	4.9936e+00	20.9858	0.0973	4.3151e+02	7.6403e+00	18.1745	0.0192	2.8113							
056.3513058751320	+31.6452338630221	056.35131076578	0.3156	+31.64520869705	0.1356	216605233781726848	0.9411	0.3318	0.967	0.626	-5.845	0.414	0	6.6313e+02	1.2788e+00	18.6344	0.0021	1.1298e+02	7.3410e+00	20.2189	0.0705	9.2983e+02	7.7980e+00	17.3409	0.0091	2.8780							
056.3566814462620	+31.6410793496583	056.35672447395	1.5525	+31.64106136536	0.6566	216605169357112192	0.2960	1.4254	8.508	3.483	-4.177	2.041	0	9.7417e+01	8.8367e-01	20.7168	0.0098	3.9597e+01	8.0219e+00	21.3572	0.2200	1.5306e+02	6.3128e+00	19.2998	0.0448	2.0574							
056.3589563500531	+31.6654887216134	056.35893995497	1.2925	+31.66545594342	0.5524	216605272436221568	0.4788	1.2439	-3.241	2.907	-7.613	1.809	0	1.2876e+02	7.9706e-01	20.4139	0.0067	5.0931e+01	7.1804e+00	21.0839	0.1531	2.0949e+02	8.9824e+00	18.9590	0.0466	2.1249							
056.3728386320496	+31.6554644103833	056.37283689712	0.8391	+31.65546636080	0.3760	216605199422175104	0.7413	0.8217	-0.343	1.852	0.453	1.165	0	1.7384e+02	7.7439e-01	20.0880	0.0048	4.7175e+01	6.8214e+00	21.1671	0.1570	2.8380e+02	9.8903e+00	18.6294	0.0378	2.5377							
056.3604508007339	+31.6706302230887	056.36045847513	0.8250	+31.67063139420	0.3643	216605268141652992	0.1689	0.8100	1.517	1.808	0.272	1.127	0	1.8191e+02	8.0211e-01	20.0387	0.0048	4.7574e+01	6.1916e+00	21.1580	0.1413	2.5263e+02	6.4974e+00	18.7557	0.0279	2.4022							
056.3462191545575	+31.6428532817357	056.34619045877	1.6015	+31.64282682410	0.6591	216605233782046464	1.3912	1.7073	-5.674	2.799	-6.145	1.785	0	1.1795e+02	1.0741e+00	20.5091	0.0099	3.9690e+01	8.2431e+00	21.3547	0.2255	1.9489e+02	9.4433e+00	19.0374	0.0526	2.3172							
056.3716777702563	+31.6660755060289	056.37167629818	0.7224	+31.66603808214	0.3206	216605371220867968	-0.2329	0.6969	-0.291	1.609	-8.692	1.001	0	1.9864e+02	8.8351e-01	19.9432	0.0048	5.8889e+01	7.0797e+00	20.9263	0.1305	2.9638e+02	7.8862e+00	18.5823	0.0289	2.3440							
056.3822420469800	+31.6587095765700	056.38224204698	2.3205	+31.65870957657	0.9806	216605302501523584							0	9.4397e+01	9.0838e-01	20.7510	0.0104	3.3722e+01	1.0608e+01	21.5316	0.3415	1.6704e+02	1.0774e+01	19.2049	0.0700	2.3267							
056.4293195215707	+31.6747572963585	056.42930917560	0.2250	+31.67475025247	0.0953	216605474299896960	-0.0575	0.2283	-2.045	0.536	-1.636	0.301	0	1.1408e+03	1.5235e+00	18.0454	0.0014	3.0310e+02	1.1647e+01	19.1474	0.0417	1.3991e+03	7.8342e+00	16.8973	0.0061	2.2501							
056.4280762555000	+31.6651044056600	056.42807625550	3.0664	+31.66510440566	1.0608	216605439940502912							0	8.3773e+01	9.7352e-01	20.8806	0.0126	3.3691e+01	1.1049e+01	21.5326	0.3561	1.4882e+02	1.1165e+01	19.3302	0.0815	2.2024							
056.4242514286991	+31.6929696000765	056.42425868495	0.6071	+31.69292793091	0.3104	216605543019561984	1.1929	0.6929	1.434	1.427	-9.678	1.044	0	2.7776e+02	9.2455e-01	19.5792	0.0036	7.4966e+01	7.0108e+00	20.6642	0.1015	3.9895e+02	6.6795e+00	18.2596	0.0182	2.4046							
056.4354842201728	+31.7015642010233	056.43548164938	0.3555	+31.70154774519	0.1784	216605646098590976	0.4091	0.4080	-0.508	0.815	-3.822	0.631	0	5.8049e+02	1.0822e+00	18.7789	0.0020	1.3931e+02	8.2045e+00	19.9914	0.0639	7.6232e+02	8.4551e+00	17.5566	0.0120	2.4349							
056.4351769834074	+31.6953542198765	056.43519474498	0.3036	+31.69534931585	0.1282	216605650394617600	0.1725	0.3133	3.510	0.697	-1.139	0.412	0	5.9455e+02	1.3132e+00	18.7529	0.0024	1.4217e+02	8.3993e+00	19.9694	0.0641	7.3025e+02	7.7689e+00	17.6032	0.0116	2.3661							
056.4606613120336	+31.6924556866319	056.46068666829	0.1675	+31.69238233719	0.0743	216605616034878592	1.1137	0.1773	5.011	0.373	-17.036	0.241	0	1.3673e+03	1.5833e+00	17.8487	0.0013	3.1741e+02	1.0506e+01	19.0974	0.0359	1.6753e+03	1.1846e+01	16.7017	0.0077	2.3956							
056.4323446090893	+31.6928386558953	056.43246543511	1.5227	+31.69275951123	0.6006	216605646098776960	-3.1200	1.7254	23.878	3.399	-18.382	2.138	0	1.4983e+02	1.2608e+00	20.2494	0.0091	5.0648e+01	7.2650e+00	21.0900	0.1557	2.1057e+02	6.1270e+00	18.9534	0.0316	2.1366							
056.4521271952750	+31.6933365109546	056.45211129117	1.0226	+31.69333356165	0.4121	216605616033604736	-2.3155	1.0936	-3.143	2.180	-0.685	1.258	0	1.3115e+02	9.1609e-01	20.3939	0.0076	7.0306e+01	1.4308e+01	20.7339	0.2210	1.9081e+02	6.8063e+00	19.0604	0.0387	1.6735							
056.4542372319686	+31.7022366095273	056.45433768086	0.0817	+31.70206237665	0.0385	216605680457767680	5.4761	0.0880	19.849	0.182	-40.467	0.132	0	3.7692e+05	3.4027e+02	11.7478	0.0010	1.4185e+05	1.5413e+02	12.4718	0.0012	3.4845e+05	2.1407e+02	10.9066	0.0007	1.5653	-32.16	0.57	4355.50	1.7710	0.8820	1.45	0.678
056.4295485879400	+31.6937032675100	056.42954858794	14.4724	+31.69370326751	2.9498	216605650393265408							0	7.3259e+01	1.2183e+00	21.0262	0.0181																
056.4417518030400	+31.7019513973200	056.44175180304	21.9183	+31.70195139732	5.7202	216605680458516096							0	5.9117e+01	2.6186e+00	21.2591	0.0481																
056.4291263574320	+31.6940538083844	056.42912557310	1.1803	+31.69405408394	0.5587	216605646098777216	-2.3692	1.3519	-0.155	2.851	0.064	1.959	0	1.4848e+02	8.1953e-01	20.2592	0.0060	7.1681e+01	8.4250e+00	20.7129	0.1276	2.3293e+02	8.1847e+00	18.8438	0.0382	1.8690							
056.4513939045387	+31.6924218040832	056.45139871165	1.0817	+31.69241429950	0.4345	216605611739038208	2.3440	1.1646	0.950	2.334	-1.743	1.367	0	1.3179e+02	7.4999e-01	20.3887	0.0062	6.8001e+01	9.7925e+00	20.7701	0.1564	2.0279e+02	8.4212e+00	18.9943	0.0451	1.7758							
056.4505745293084	+31.6894399748210	056.45056878120	0.3874	+31.68943384371	0.1667	216605577379113088	0.2669	0.4079	-1.136	0.872	-1.424	0.529	0	4.3683e+02	1.0739e+00	19.0876	0.0027	1.1182e+02	8.0256e+00	20.2301	0.0779	5.7447e+02	7.4244e+00	17.8637	0.0140	2.3663							
056.4466247160900	+31.6961129687200	056.44662471609	12.8998	+31.69611296872	6.2769	216605684753385600							0	6.5489e+01	1.8220e+00	21.1479	0.0302																
056.3939202145674	+31.7023761720279	056.39397842228	0.8824	+31.70241344093	0.3937	216605787832220160	-0.1919	0.8781	11.502	2.020	8.656	1.253	0	1.7767e+02	8.4039e-01	20.0643	0.0051	5.4641e+01	7.4153e+00	21.0076	0.1473	2.8019e+02	8.6903e+00	18.6433	0.0337	2.3643							
056.4145230156036	+31.7146979336565	056.41451612713	0.1646	+31.71469284449	0.0711	216605920976498688	0.3247	0.1796	-1.361	0.361	-1.182	0.233	0	1.5783e+03	7.7752e+00	17.6929	0.0053	4.2966e+02	1.3996e+01	18.7686	0.0354	1.7494e+03	2.5826e+01	16.6547	0.0160	2.1139							
056.4045729923129	+31.7173079557444	056.40457469803	0.1082	+31.71720922505	0.0480	216605925272524160	2.8185	0.1177	0.337	0.233	-22.931	0.150	0	3.0997e+03	2.5935e+00	16.9600	0.0009	5.0459e+02	9.9628e+00	18.5940	0.0214	4.2553e+03	1.6150e+01	15.6896	0.0041	2.9044			4568.61				
056.4220446116271	+31.7234737853640	056.42205518069	0.8136	+31.72346045967	0.3442	216605955336425472	0.8671	0.8603	2.088	1.777	-3.095	1.046	0	1.8918e+02	8.7166e-01	19.9962	0.0050	5.7061e+01	5.9480e+00	20.9605	0.1132	2.5291e+02	8.7045e+00	18.7545	0.0374	2.2060							
056.4431430277294	+31.7203057337134	056.44311967839	1.0795	+31.72028201441	0.4261	216605886616947968	-0.5755	1.1805	-4.613	2.310	-5.509	1.370	0	1.2491e+02	7.6836e-01	20.4469	0.0067	6.7048e+01	5.5537e+00	20.7854	0.0899	2.3844e+02	8.5096e+00	18.8184	0.0387	1.9670							
056.4691715312643	+31.7043648097777	056.46916867193	0.7276	+31.70436215325	0.2996	216607093502272896	-1.3791	0.7760	-0.565	1.569	-0.617	0.912	0	1.8330e+02	9.0990e-01	20.0305	0.0054	8.1840e+01	7.5046e+00	20.5690	0.0996	2.4081e+02	8.9616e+00	18.8077	0.0404	1.7612							
056.4550807673677	+31.7124783688680	056.45509602692	0.0837	+31.71250848623	0.0382	216607162223104384	0.9991	0.0897	3.015	0.183	6.995	0.124	0	4.8635e+03	3.1176e+00	16.4710	0.0007	1.0292e+03	1.2667e+01	17.8202	0.0134	5.9987e+03	1.2325e+01	15.3168	0.0022	2.5034			3661.70			1.58	0.404
056.4407002227600	+31.7362417846600	056.44070022276	9.9158	+31.73624178466	1.9354	216607432805335552							0	7.7223e+01	9.5609e-01	20.9690	0.0134	4.4921e+01	1.0873e+01	21.2203	0.2628	1.4485e+02	7.2144e+00	19.3596	0.0541	1.8606							
056.4388998890700	+31.7324915771800	056.43889988907	1.7813	+31.73249157718	0.9388	216607437099847424							0	1.0388e+02	8.6750e-01	20.6470	0.0091	5.9883e+01	8.0124e+00	20.9081	0.1453	1.3809e+02	1.2478e+01	19.4115	0.0981	1.4966							
056.4462174952325	+31.7513642904058	056.44623189536	1.1378	+31.75135354374	0.4271	216607471460780288	-1.4112	1.2014	2.844	2.511	-2.496	1.395	0	1.3832e+02	8.1097e-01	20.3362	0.0064	4.7714e+01	7.1200e+00	21.1548	0.1620	1.9870e+02	1.0079e+01	19.0164	0.0551	2.1383							
056.4476641760295	+31.7200557658341	056.44769918729	0.5528	+31.72001741195	0.2753	216607368380178944	4.5613	0.6226	6.917	1.271	-8.908	0.948	0	3.8463e+02	1.2057e+00	19.2258	0.0034	1.3009e+02	3.0545e+01	20.0658	0.2549	7.7095e+02	3.0887e+01	17.5444	0.0435	2.5214							
056.4470871309152	+31.7197137181084	056.44711849769	0.3785	+31.71968510339	0.1932	216607364085697664	3.2450	0.4334	6.197	0.860	-6.646	0.666	0	5.2973e+02	1.8975e+00	18.8782	0.0039	5.3133e+01	5.8594e+00	21.0380	0.1197	9.8943e+02	1.4362e+01	17.2735	0.0158	3.7645							
056.4506555471433	+31.7214000455679	056.45068420648	0.1841	+31.72138124321	0.0806	216607364085511168	0.3026	0.1952	5.662	0.414	-4.367	0.263	0	1.3223e+03	1.6797e+00	17.8850	0.0014	2.5686e+02	7.3693e+00	19.3271	0.0312	1.7192e+03	8.5894e+00	16.6736	0.0054	2.6536							
056.3247732727524	+31.6725461517618	056.32482214302	0.1338	+31.67254436066	0.0554	216608261734751360	1.6026	0.1414	9.660	0.270	-0.416	0.193	0	2.5948e+03	2.3893e+00	17.1531	0.0010	5.0833e+02	9.0981e+00	18.5860	0.0194	3.3921e+03	9.4387e+00	15.9358	0.0030	2.6503							
056.3307712794764	+31.6607463915385	056.33078104723	1.7481	+31.66076019515	0.7417	216608193014015744	-3.3326	1.5545	1.931	3.785	3.206	2.511	0	1.1805e+02	9.1350e-01	20.5082	0.0084	7.1524e+01	2.0203e+01	20.7153	0.3067	1.7144e+02	1.0173e+01	19.1766	0.0644	1.5386							
056.3366968096828	+31.6604721500266	056.33669354703	1.8358	+31.66046368961	0.7438	216608193014089856	2.7443	1.6409	-0.645	3.706	-1.965	2.308	0	1.0188e+02	8.9338e-01	20.6682	0.0095	4.9483e+01	9.2327e+00	21.1153	0.2026	1.4989e+02	1.1927e+01	19.3225	0.0864	1.7928							
056.3426279424124	+31.6831128111652	056.34267036218	2.4367	+31.68312376020	0.9266	216608296093305472	3.3635	2.1068	8.384	4.639	2.543	2.614	0	8.6737e+01	9.9155e-01	20.8429	0.0124	8.5978e+01	3.0388e+01	20.5154	0.3837	1.3802e+02	8.0665e+00	19.4121	0.0635	1.1034							
056.3425751673002	+31.6686573142877	056.34257156036	0.3511	+31.66865423151	0.1548	216608223078965888	0.1545	0.3471	-0.713	0.769	-0.716	0.498	0	5.1917e+02	1.0820e+00	18.9001	0.0023	1.2036e+02	9.6283e+00	20.1502	0.0869	6.6553e+02	7.9721e+00	17.7040	0.0130	2.4462							
056.3468717745284	+31.6756201831216	056.34685865096	1.2595	+31.67560346465	0.5156	216608223079153152	0.2877	1.1691	-2.594	2.683	-3.883	1.663	0	1.2079e+02	8.9862e-01	20.4833	0.0081	7.0022e+01	1.6392e+01	20.7383	0.2542	1.8514e+02	7.5267e+00	19.0932	0.0441	1.6451							
056.3294574246342	+31.6752520162190	056.32958135434	1.0075	+31.67512329739	0.4497	216608257439023488	4.2088	0.9911	24.496	2.221	-29.896	1.432	0	1.8940e+02	8.8789e-01	19.9949	0.0051	4.2052e+01	6.7118e+00	21.2919	0.1733	3.5663e+02	1.1287e+01	18.3814	0.0344	2.9106							
056.3564481392131	+31.7021109127081	056.35647006193	1.1870	+31.70210056646	0.4720	216608433533443072	0.1525	1.1017	4.332	2.556	-2.403	1.593	0	1.3807e+02	7.6470e-01	20.3381	0.0060	4.0546e+01	6.3001e+00	21.3315	0.1687	2.2970e+02	8.5337e+00	18.8590	0.0403	2.4725							
056.3492436798900	+31.6904417692500	056.34924367989	17.3488	+31.69044176925	2.8758	216608399172615808							0	7.6205e+01	1.2403e+00	20.9834	0.0177	6.4129e+01	2.6342e+01	20.8338	0.4460	1.3507e+02	1.9741e+01	19.4355	0.1587	1.3983							
056.3699026035714	+31.7007382105597	056.36989363624	0.3082	+31.70071604556	0.1428	216608360518108928	1.0382	0.3117	-1.772	0.675	-5.148	0.451	0	6.6401e+02	1.2258e+00	18.6329	0.0020	1.0378e+02	1.0659e+01	20.3111	0.1115	9.5541e+02	9.8445e+00	17.3114	0.0112	2.9996							
056.3559156223650	+31.7081646586288	056.35592088578	1.0643	+31.70816307849	0.4188	216608429237715712	-1.0281	0.9733	1.040	2.319	-0.367	1.413	0	1.5582e+02	9.1570e-01	20.2068	0.0064	4.5412e+01	8.6889e+00	21.2085	0.2077	2.4246e+02	7.1669e+00	18.8003	0.0321	2.4081							
056.3203411987968	+31.6892854177657	056.32036439359	0.3189	+31.68925761249	0.1451	216608463597136128	0.7330	0.3195	4.584	0.702	-6.458	0.459	0	6.7760e+02	1.3846e+00	18.6109	0.0022	1.1312e+02	7.5885e+00	20.2175	0.0728	9.6451e+02	1.0361e+01	17.3012	0.0117	2.9163							
056.3082840079900	+31.6856492520487	056.30831833332	0.1838	+31.68563422997	0.0891	216608467893164800	1.4777	0.1843	6.784	0.400	-3.489	0.278	0	1.5992e+03	1.7578e+00	17.6786	0.0012	2.4611e+02	8.1587e+00	19.3736	0.0360	2.2564e+03	9.8292e+00	16.3784	0.0047	2.9952							
056.3159540947240	+31.6884778398035	056.31596981078	0.6932	+31.68846443661	0.3072	216608467891814784	0.3573	0.6697	3.106	1.521	-3.113	0.970	0	2.3913e+02	9.6293e-01	19.7418	0.0044	6.1003e+01	6.8271e+00	20.8880	0.1215	3.7742e+02	1.2708e+01	18.3199	0.0366	2.5682							
056.3537716343663	+31.7149004236140	056.35378264785	0.1840	+31.71488558667	0.0733	216608639691856256	0.4522	0.1776	2.176	0.440	-3.446	0.241	0	2.1318e+03	2.2059e+00	17.3665	0.0011	3.3639e+02	9.6982e+00	19.0343	0.0313	2.9765e+03	1.1187e+01	16.0776	0.0041	2.9566							
056.3280211773462	+31.7083088419966	056.32801780167	0.7430	+31.70831506783	0.3228	216608669755754752	-0.2684	0.7161	-0.667	1.651	1.446	1.023	0	2.2303e+02	9.4066e-01	19.8175	0.0046	6.8626e+01	8.5015e+00	20.7602	0.1345	3.4615e+02	9.0014e+00	18.4138	0.0282	2.3464							
056.3361485548358	+31.7122433764853	056.33616757482	1.6889	+31.71226390107	0.7242	216608605330952192	-0.1357	1.4137	3.758	3.787	4.767	2.408	0	1.1070e+02	8.0854e-01	20.5780	0.0079	4.9974e+01	7.1722e+00	21.1045	0.1558	1.8517e+02	1.0283e+01	19.0930	0.0603	2.0116							
056.3444780511226	+31.7239066889613	056.34451508351	0.1074	+31.72386389605	0.0484	216608708411332864	3.3691	0.1123	7.316	0.236	-9.939	0.154	0	4.8132e+03	8.3257e+00	16.4823	0.0019	7.6029e+02	1.2340e+01	18.1489	0.0176	6.5860e+03	3.6415e+01	15.2154	0.0060	2.9336			4301.80	1.0113	0.5980		
056.3418461883039	+31.7157069869769	056.34190406021	0.2481	+31.71567145324	0.1134	216608635395830144	1.9266	0.2469	11.434	0.546	-8.253	0.359	0	8.8203e+02	1.9586e+00	18.3247	0.0024	1.3901e+02	6.2966e+00	19.9938	0.0492	1.3199e+03	9.7856e+00	16.9606	0.0080	3.0332							
056.3884007168363	+31.7123536514227	056.38837955594	0.4287	+31.71233524948	0.1981	216608772834782976	2.2609	0.4542	-4.181	0.964	-4.274	0.660	0	6.2919e+02	1.4302e+00	18.6914	0.0025	1.3783e+02	9.1284e+00	20.0031	0.0719	8.6835e+02	9.4683e+00	17.4152	0.0118	2.5879							
056.3812771345664	+31.7094829237355	056.38127550997	0.4111	+31.70947474318	0.1837	216608738475044352	0.8195	0.4142	-0.321	0.925	-1.900	0.589	0	4.5313e+02	1.0698e+00	19.0478	0.0026	1.1325e+02	7.5620e+00	20.2163	0.0725	5.8228e+02	1.0377e+01	17.8491	0.0193	2.3672							
056.3750892390680	+31.7167048816410	056.37509426508	0.1780	+31.71669584428	0.0834	216608811490547584	1.1267	0.1842	0.993	0.391	-2.099	0.266	0	1.4880e+03	1.7005e+00	17.7569	0.0012	2.8432e+02	1.0948e+01	19.2169	0.0418	1.9739e+03	1.0736e+01	16.5236	0.0059	2.6933							
056.3859587915800	+31.7309820810800	056.38595879158	1.8984	+31.73098208108	0.9841	216608845849121792							0	9.7284e+01	8.7593e-01	20.7183	0.0098	3.7651e+01	1.2354e+01	21.4119	0.3563	1.8484e+02	1.1415e+01	19.0949	0.0670	2.3170							
056.3858691289100	+31.7263005898900	056.38586912891	8.1804	+31.72630058989	2.5033	216608845850314880							0	7.8907e+01	1.4499e+00	20.9456	0.0199	4.2710e+01	6.7603e+00	21.2751	0.1719	1.5173e+02	1.6625e+01	19.3092	0.1190	1.9658							
056.3791119222263	+31.7352641937065	056.37916820661	0.3346	+31.73520611608	0.1364	216608841554449408	2.4910	0.3649	11.118	0.758	-13.489	0.448	0	5.9229e+02	1.2262e+00	18.7570	0.0022	6.3148e+01	8.7306e+00	20.8505	0.1501	9.6800e+02	1.0241e+01	17.2972	0.0115	3.5533							
056.3814571358012	+31.7273554243999	056.38145218008	0.7181	+31.72733694065	0.2920	216608841554448768	-0.4721	0.7950	-0.979	1.596	-4.293	0.916	0	2.1293e+02	8.9731e-01	19.8678	0.0046	5.2415e+01	8.1668e+00	21.0527	0.1692	3.5122e+02	8.5896e+00	18.3980	0.0266	2.6548							
056.3852595216500	+31.7275681616200	056.38525952165	6.3027	+31.72756816162	1.1819	216608845849121408							0	8.3622e+01	1.3417e+00	20.8826	0.0174	4.7583e+01	1.1664e+01	21.1578	0.2662	3.1473e+02	4.3024e+01	18.5171	0.1484	2.6407							
056.3849005505800	+31.7274374140200	056.38490055058	2.1288	+31.72743741402	1.0285	216608841554576256							0	9.7220e+01	8.6935e-01	20.7190	0.0097	4.7079e+01	1.2942e+01	21.1693	0.2985	2.5187e+02	1.1116e+01	18.7590	0.0479	2.4103							
056.4151189940900	+31.7450385719700	056.41511899409	3.8105	+31.74503857197	1.8180	216608910274085248							0	9.2284e+01	9.5558e-01	20.7755	0.0112	5.8113e+01	1.3042e+01	20.9407	0.2437	1.7325e+02	1.4699e+01	19.1653	0.0921	1.7754							
056.4244180685223	+31.7373959297788	056.42442316147	0.1287	+31.73739291589	0.0578	216608914569760512	-0.2596	0.1375	1.006	0.283	-0.700	0.185	0	2.3356e+03	2.0286e+00	17.2674	0.0009	4.8408e+02	6.9085e+00	18.6391	0.0155	2.9308e+03	8.9496e+00	16.0944	0.0033	2.5446							
056.3983404198313	+31.7262312916231	056.39834730410	0.4133	+31.72622266329	0.1736	216608875914187008	0.9239	0.4329	1.360	0.951	-2.004	0.556	0	3.4635e+02	9.2631e-01	19.3396	0.0029	7.3856e+01	6.9294e+00	20.6804	0.1019	4.8188e+02	7.1151e+00	18.0546	0.0160	2.6259							
056.4139369950304	+31.7452397299059	056.41399713842	0.3259	+31.74522729117	0.1372	216608910273926912	1.4796	0.3498	11.879	0.712	-2.889	0.432	0	5.4480e+02	1.2429e+00	18.8478	0.0025	1.0205e+02	7.2374e+00	20.3293	0.0770	7.7700e+02	8.4090e+00	17.5359	0.0118	2.7935							
056.4095006961561	+31.7387022043067	056.40949924824	1.2809	+31.73868971389	0.5004	216608910273926400	3.3167	1.3771	-0.286	2.794	-2.901	1.596	0	1.1695e+02	7.5310e-01	20.5183	0.0070	5.3730e+01	5.5710e+00	21.0258	0.1126	1.7417e+02	8.6653e+00	19.1595	0.0540	1.8664							
056.4071025033230	+31.7204080500864	056.40716615350	0.7792	+31.72035595288	0.3184	216608875914186240	-0.8348	0.8306	12.575	1.734	-12.100	0.968	0	1.8405e+02	8.4335e-01	20.0260	0.0050	5.8223e+01	7.1856e+00	20.9386	0.1340	2.8416e+02	7.5431e+00	18.6280	0.0288	2.3106							
056.3982197928944	+31.7284014754988	056.39809807516	0.7803	+31.72839014764	0.3168	216608875914314752	2.1264	0.8439	-24.045	1.687	-2.631	0.979	0	1.8482e+02	7.2258e-01	20.0215	0.0042	3.8792e+01	6.4781e+00	21.3795	0.1813	3.1579e+02	7.9952e+00	18.5134	0.0275	2.8661							
056.3933332184243	+31.7320723463335	056.39335641886	0.2580	+31.73204517828	0.1095	216608948929500032	2.7858	0.2842	4.583	0.565	-6.310	0.355	0	8.7385e+02	1.2700e+00	18.3348	0.0016	4.6016e+01	7.2052e+00	21.1941	0.1700	1.5400e+03	1.0138e+01	16.7931	0.0071	4.4010							
056.3596526285691	+31.7212414506400	056.35963606672	0.1237	+31.72120125828	0.0559	216609017648977920	0.8971	0.1284	-3.272	0.264	-9.335	0.179	0	2.6209e+03	2.4943e+00	17.1422	0.0010	4.6638e+02	8.9176e+00	18.6795	0.0208	3.4346e+03	9.7108e+00	15.9222	0.0031	2.7573							
056.3789916778213	+31.7641909393689	056.37900844485	0.2246	+31.76418888562	0.0941	216609253871123968	0.4843	0.2418	3.311	0.501	-0.477	0.292	0	1.0393e+03	1.6056e+00	18.1466	0.0017	2.3547e+02	7.0036e+00	19.4215	0.0323	1.3476e+03	9.9337e+00	16.9380	0.0080	2.4835							
056.3894190363566	+31.7653619171880	056.38945952385	1.6049	+31.76534963775	0.5364	216609185151960576	3.0601	1.6631	7.995	3.406	-2.852	1.810	0	1.2430e+02	1.4540e+00	20.4522	0.0127	4.4648e+01	1.0057e+01	21.2269	0.2446	2.5813e+02	1.1905e+01	18.7323	0.0501	2.4946							
056.2926991237246	+31.7209558682923	056.29271504269	1.3726	+31.72093906371	0.5560	216609395606117248	1.8835	1.2944	3.145	2.826	-3.903	1.756	0	1.2188e+02	8.6167e-01	20.4736	0.0077	4.1461e+01	7.0640e+00	21.3073	0.1850	2.0434e+02	8.8061e+00	18.9861	0.0468	2.3212							
056.3296420371800	+31.7444892753600	056.32964203718	26.4879	+31.74448927536	5.5637	216609464324674816							0	6.9990e+01	1.8039e+00	21.0758	0.0280																
056.3170632366154	+31.7516441512792	056.31708525713	0.4731	+31.75163492017	0.1828	216609528749218688	0.8140	0.4422	4.349	1.069	-2.144	0.587	0	4.1795e+02	1.2090e+00	19.1356	0.0031	9.8928e+01	1.0676e+01	20.3631	0.1172	5.9714e+02	6.5638e+00	17.8217	0.0119	2.5414							
056.3097298104600	+31.7399951172100	056.30972981046	3.0050	+31.73999511721	1.5291	216609498684152192							0	9.0603e+01	1.2149e+00	20.7955	0.0146	5.7806e+01	5.1941e+00	20.9465	0.0976	1.6015e+02	8.6384e+00	19.2506	0.0586	1.6958							
056.3155780405500	+31.7595768478100	056.31557804055	2.7435	+31.75957684781	1.1864	216609533043699072							0	1.0025e+02	1.0371e+00	20.6857	0.0112	5.6131e+01	9.5944e+00	20.9784	0.1856	1.7895e+02	1.2867e+01	19.1301	0.0781	1.8483							
056.2695607607048	+31.7514046825665	056.26956616835	0.5052	+31.75139963215	0.2181	216609666188172416	-0.0857	0.4843	1.068	1.052	-1.173	0.629	0	3.3185e+02	1.0934e+00	19.3860	0.0036	7.9149e+01	8.4967e+00	20.6053	0.1166	4.7603e+02	7.7901e+00	18.0678	0.0178	2.5375							
056.2881397649855	+31.7521388362855	056.28815678300	0.3283	+31.75210278587	0.1407	216609700547721344	0.0955	0.3484	3.361	0.677	-8.373	0.413	0	7.3388e+02	1.4838e+00	18.5243	0.0022	1.2284e+02	9.5309e+00	20.1280	0.0842	1.0375e+03	1.0575e+01	17.2220	0.0111	2.9060							
056.2920483296374	+31.7483722748337	056.29207581760	0.2857	+31.74835308067	0.1236	216609700547721216	0.9266	0.2880	5.429	0.635	-4.458	0.390	0	7.9001e+02	1.3158e+00	18.4443	0.0018	1.1934e+02	5.5200e+00	20.1594	0.0502	1.1242e+03	8.5604e+00	17.1348	0.0083	3.0246							
056.3387042506400	+31.7608698769262	056.33874685286	0.2335	+31.76087205985	0.1164	216609872346414080	1.1058	0.2603	8.413	0.544	0.507	0.409	0	1.0421e+03	1.6413e+00	18.1436	0.0017	2.3018e+02	6.4641e+00	19.4462	0.0305	1.3300e+03	1.2757e+01	16.9523	0.0104	2.4939							
056.3293721997200	+31.7476228993900	056.32937219972	50.2948	+31.74762289939	16.0645	216609837987020928							0	6.0952e+01	2.0833e+00	21.2259	0.0371																
056.3460699193705	+31.7762049679385	056.34611555734	1.2059	+31.77620313378	0.4392	216610048439886848	2.7846	1.1933	9.011	2.584	-0.426	1.360	0	1.2644e+02	7.7350e-01	20.4337	0.0066	5.2366e+01	5.2294e+00	21.0538	0.1084	1.7559e+02	9.0101e+00	19.1507	0.0557	1.9031							
